generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,1.366761288829838,1.366761288829838,-0.01883046958394342,0.000884389987980063,0.4492826062305003,120,24.836774453520775
1,1.75463103287827,1.75463103287827,0.16895994245051782,0.11985666047695134,0.4921356228447659,240,5.692476332187653
2,1.75463103287827,1.75463103287827,-0.09851099757995249,-0.06574167333133907,0.5558492374604597,360,4.014392469078302
3,1.75463103287827,1.75463103287827,0.0788080557216049,0.08433569186266239,0.5146250182872274,480,4.022058131173253
4,1.75463103287827,1.75463103287827,0.1340515093161077,0.13721487258475695,0.4580996684357541,600,4.014524295926094
5,1.9874133329735202,1.9874133329735202,0.215359637099343,0.08892693387515203,0.6888909370380578,720,4.076496135443449
6,1.9874133329735202,1.9874133329735202,0.33578565353490286,0.05857770834013311,0.676034398811236,840,4.023328114300966
7,2.341983293804945,2.341983293804945,0.46553202123081655,0.36925885916181805,0.7143176927100487,960,4.488194921985269
8,2.341983293804945,2.341983293804945,0.5672372992339392,0.6564838139136508,0.7752137787897192,1080,4.025489991530776
9,2.341983293804945,2.341983293804945,0.33608081711203147,0.3096226026409192,0.9816631180844598,1200,4.030242627486587
10,3.023589738360279,3.023589738360279,0.6035676793149448,0.4530669447125426,1.0356244566871493,1320,4.092737764120102
11,3.023589738360279,3.023589738360279,0.6580292982664595,0.7695788729727056,1.079354812922406,1440,4.026257771998644
12,3.023589738360279,3.023589738360279,0.8866805658799646,0.9230077377384689,1.3579382679393601,1560,4.031884592026472
13,3.023589738360279,3.023589738360279,0.8130019036438764,1.0359761750649334,1.22575311267853,1680,4.030741784721613
14,3.023589738360279,3.023589738360279,1.2096890405249863,1.4900017552875813,1.3964579071919,1800,4.029723672196269
15,3.2206105229592112,3.2206105229592112,1.482524617577341,1.9397322612032317,1.2404817591515815,1920,5.406966712325811
16,3.2206105229592112,3.2206105229592112,1.3731670867393118,1.6822885343184646,1.1849067451961013,2040,4.040785016492009
17,3.2206105229592112,3.2206105229592112,1.367522251397841,1.5495892495589032,1.2725563327289573,2160,4.035291563719511
18,3.2206105229592112,3.2206105229592112,1.2215488493734956,1.4001632403182036,1.3221416111617375,2280,4.032675011083484
