generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,-0.017035361805694538,-0.017035361805694538,-1.9191003036037664,-1.6616144089994427,1.666221319277599,120,20.669421331956983
1,-0.017035361805694538,-0.017035361805694538,-1.8753618734135848,-1.6336205958612344,1.9072477995996069,240,4.904342889785767
2,-0.017035361805694538,-0.017035361805694538,-1.963783668358636,-1.497611876695487,1.626749839147503,360,4.862280260771513
3,-0.017035361805694538,-0.017035361805694538,-1.930455841864503,-1.3781735646073479,1.876576022131571,480,4.774017436429858
4,-0.017035361805694538,-0.017035361805694538,-1.478450688773704,-0.9319870573794868,1.2600137353952052,600,4.870519256219268
5,-0.007538169591416362,-0.007538169591416362,-1.2727646225233469,-0.9490230713286285,1.142352081358181,720,5.400356963276863
6,-0.002575214229433853,-0.002575214229433853,-1.7924361488755438,-0.908254157302618,2.535606151153671,840,5.724899876862764
7,0.013582714611862964,0.013582714611862964,-1.2668587939342424,-0.9980455945926925,1.1719217814991199,960,4.768432110548019
8,0.0626121484614663,0.0626121484614663,-0.8133751016638786,-0.40334811953752836,1.0145588272287607,1080,5.231233661994338
9,0.0626121484614663,0.0626121484614663,-0.8827326579279863,-0.2701151326701165,1.2537467453209967,1200,4.972903111949563
10,0.0626121484614663,0.0626121484614663,-0.43768400730779433,-0.10533417749220092,0.7417122599046132,1320,4.852348702028394
11,0.06936976293632824,0.06936976293632824,-0.5729012516691784,-0.1530588320932059,0.8276671264234581,1440,4.880572346970439
12,0.08623515610743981,0.08623515610743981,-0.48180682386051077,-0.17910842848024763,0.7869953554572167,1560,5.193646885454655
13,0.10694791579445602,0.10694791579445602,-0.3965783005399768,-0.1822626909542595,0.6348047406477033,1680,4.914001677185297
14,0.10694791579445602,0.10694791579445602,-0.3566781747430709,-0.03646806045392091,0.7222667974253203,1800,4.921449476853013
15,0.10694791579445602,0.10694791579445602,-0.6723302827409631,-0.23062562088847338,1.015596055777996,1920,4.784268118441105
16,0.10694791579445602,0.10694791579445602,-0.43003449427415114,-0.03283756629669926,1.0802195176150864,2040,4.809372579678893
17,0.11257294971516303,0.11257294971516303,-0.32674715604542337,-0.12680670553083853,0.7810819250731859,2160,5.274758659303188
18,0.11943516094189403,0.11943516094189403,-0.1441673995058089,-0.03803486036359882,0.389560141091981,2280,5.8162839617580175
19,0.11943516094189403,0.11943516094189403,-0.28118253306576946,0.011299980634875972,0.6977011892066899,2400,4.970774106681347
20,0.11943516094189403,0.11943516094189403,-0.12082731667681909,0.006041772227919166,0.556944103464073,2520,4.893456323072314
21,0.11943516094189403,0.11943516094189403,-0.13997505670646887,0.05570287542264213,0.49010705506186264,2640,4.788727596402168
22,0.11943516094189403,0.11943516094189403,-0.09552726436960848,0.06562912437407245,0.5164235460721749,2760,4.790803847834468
23,0.12419751252622384,0.12419751252622384,-0.09734589363650843,0.05079896665428306,0.3723982235040391,2880,4.852494116872549
24,0.12419751252622384,0.12419751252622384,-0.22419676401920707,-0.0026968265471724595,0.7614985672868373,3000,4.831324767321348
25,0.12419751252622384,0.12419751252622384,-0.09586823418449186,0.06520522626854763,0.43628344540122993,3120,6.0468409694731236
26,0.12419751252622384,0.12419751252622384,-0.12946303919517005,0.06861082207462918,0.5611494790073133,3240,4.977066524326801
27,0.12419751252622384,0.12419751252622384,-0.04177590767481045,0.04871073786267064,0.20793004251259836,3360,6.124008996412158
28,0.12419751252622384,0.12419751252622384,0.02001278209220681,0.08075729158407319,0.13709186464996442,3480,5.071902571246028
29,0.12756655943313747,0.12756655943313747,-0.04365663177313652,0.03718576776581615,0.18179653254798958,3600,4.861638681963086
30,0.12756655943313747,0.12756655943313747,-0.027776833206371088,0.07289273668088024,0.24290308294415328,3720,4.941833147779107
31,0.12756655943313747,0.12756655943313747,-0.0314274787275672,0.05063889140185268,0.17596903887750937,3840,4.722283976152539
32,0.12756655943313747,0.12756655943313747,0.009079573721985212,0.072446539914921,0.1460679822005031,3960,4.7701896373182535
33,0.12756655943313747,0.12756655943313747,-0.07784797140934839,0.05496249232580491,0.32080573147889013,4080,4.870766984298825
34,0.12756655943313747,0.12756655943313747,-0.0687933537737438,0.048938424707422046,0.47217728433315576,4200,4.900057435035706
35,0.12756655943313747,0.12756655943313747,-0.11442760760548706,0.06429328132313125,0.526184519625621,4320,4.850531402975321
36,0.12756655943313747,0.12756655943313747,-0.05886694247997746,0.06681150444586846,0.5374834945951571,4440,4.888695705682039
37,0.1415009861705583,0.1415009861705583,-0.0952178300060811,0.0712630592199362,0.41340985884589226,4560,5.265358166769147
38,0.1415009861705583,0.1415009861705583,-0.1774530361305497,0.0598247065295345,0.7353319728191177,4680,4.841661933809519
39,0.1415009861705583,0.1415009861705583,-0.1556541920222743,0.07086104735240498,0.7254741160478493,4800,4.863294187933207
