generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,-0.1181758572905168,-0.1181758572905168,-0.9020712119455577,-0.6853979636517734,0.6582437030584369,40,17.647188805043697
1,0.41213311433326794,0.41213311433326794,-0.6907057979753481,-0.5220397931083023,0.5404892888581777,80,1.3454615101218224
2,0.41213311433326794,0.41213311433326794,-0.6651258257464946,-0.6139692699214665,0.40339915410284316,120,1.3111052718013525
3,0.41213311433326794,0.41213311433326794,-0.6837998309446855,-0.648307562798635,0.4952561218575998,160,1.3067313227802515
4,0.41213311433326794,0.41213311433326794,-0.7192387998014926,-0.5615893016452437,0.5689511189687566,200,1.309708097949624
5,0.41213311433326794,0.41213311433326794,-0.6216506557230146,-0.5707783762470657,0.43978149668141475,240,1.3045180533081293
6,0.41213311433326794,0.41213311433326794,-0.7238090556725714,-0.671868336491956,0.5670713976937328,280,1.317728778347373
7,0.41213311433326794,0.41213311433326794,-0.6440981899632288,-0.6224341681184992,0.4622367185733761,320,1.3151454366743565
8,0.41213311433326794,0.41213311433326794,-0.5973756442430485,-0.5812578915591389,0.4995998233437257,360,1.3155881501734257
9,0.41213311433326794,0.41213311433326794,-0.43760655432133805,-0.3948433024791033,0.3303075871732447,400,1.3066086936742067
10,0.41213311433326794,0.41213311433326794,-0.7276345132871314,-0.7263155959716223,0.6153719877817402,440,1.316179532557726
11,0.41213311433326794,0.41213311433326794,-0.5424360601565579,-0.4977825157299729,0.4357786799647508,480,1.3270200174301863
12,0.41213311433326794,0.41213311433326794,-0.8608718855906485,-0.696077294497119,0.7146489769822423,520,1.3051492273807526
13,0.41213311433326794,0.41213311433326794,-0.7732430157286896,-0.4510619789157915,0.7367149174964681,560,1.3174198921769857
14,0.41213311433326794,0.41213311433326794,-0.5309818206949947,-0.4528810712905681,0.45520342272380226,600,1.3127351608127356
15,0.41213311433326794,0.41213311433326794,-0.807828382212756,-0.52684672007149,0.7281985122516716,640,1.2895246651023626
16,0.41213311433326794,0.41213311433326794,-0.8842891924560046,-0.5466116472508273,0.8875175303082217,680,1.3174521420150995
17,0.41213311433326794,0.41213311433326794,-0.6598601000935993,-0.5328584210193339,0.594690209441913,720,1.3128709960728884
18,0.41213311433326794,0.41213311433326794,-0.5961848419106877,-0.45207543476357426,0.5950845071161999,760,1.3117206003516912
19,0.41213311433326794,0.41213311433326794,-0.6573931041309407,-0.4188292618180848,0.6549015568491254,800,1.307483822107315
