generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,-0.17399870784769852,-0.17399870784769852,-1.1625381521666516,-1.0197166416882366,0.537392689114437,120,50.25818194448948
1,-0.02673762658388923,-0.02673762658388923,-1.0081710903232763,-0.9036480877163227,0.5817303119702644,240,7.190096506848931
2,-0.02673762658388923,-0.02673762658388923,-0.9697318211893119,-0.9596881788811644,0.5165779408408654,360,7.103360950946808
3,-0.02673762658388923,-0.02673762658388923,-0.9401777198745442,-0.7669019507907149,0.553674922609726,480,7.136140638962388
4,-0.02673762658388923,-0.02673762658388923,-0.9852303703484218,-0.9133145061184611,0.4796348299020971,600,7.293787091970444
5,-0.02673762658388923,-0.02673762658388923,-0.8953840957724418,-0.8066409764099467,0.5112448482529294,720,7.182918854057789
6,-0.02673762658388923,-0.02673762658388923,-0.8444308819799025,-0.7972641254455324,0.40259110014152955,840,7.240553664043546
7,-0.02673762658388923,-0.02673762658388923,-0.9963618663143698,-0.8532130816633288,0.6232978977234627,960,7.41968896612525
8,-0.02673762658388923,-0.02673762658388923,-1.0055196207544488,-0.9206589030993209,0.5358064193061072,1080,7.479309586808085
9,-0.02673762658388923,-0.02673762658388923,-0.7602461510262702,-0.6415953696470535,0.4752245555132989,1200,7.26559367403388
10,-0.02673762658388923,-0.02673762658388923,-0.7525632582767506,-0.668009344039732,0.5158698745142484,1320,7.512590579688549
11,-0.02673762658388923,-0.02673762658388923,-0.907242181827859,-0.6856854529741754,0.6479798747874927,1440,7.350323753431439
12,-0.02673762658388923,-0.02673762658388923,-0.6967328763764997,-0.6108240289588818,0.5194144245865322,1560,7.41125681437552
13,-0.02673762658388923,-0.02673762658388923,-0.6632714909964232,-0.5187400544134281,0.5033904194484058,1680,7.2646582294255495
14,0.05364206921471404,0.05364206921471404,-0.6754366584434687,-0.5326170135750813,0.5587125392344294,1800,7.5169065576046705
15,0.05364206921471404,0.05364206921471404,-0.7470731279925443,-0.6137121746190062,0.5711895977019602,1920,7.236231677234173
16,0.05364206921471404,0.05364206921471404,-0.594600514672199,-0.5624325343393846,0.4077683988305991,2040,7.2793206591159105
17,0.19876286406621843,0.19876286406621843,-0.49207586730895336,-0.4905645804376474,0.37616205372978495,2160,7.149640327319503
18,0.29561934248368,0.29561934248368,-0.5375731544256923,-0.48152126877964574,0.5362553000744767,2280,7.222595980390906
19,0.29561934248368,0.29561934248368,-0.5922917578336928,-0.5135159369011169,0.47211974673920337,2400,6.592985415831208
20,0.39390186896720736,0.39390186896720736,-0.4465966632942166,-0.3167012303010795,0.47167884153440715,2520,6.857334529981017
21,0.39390186896720736,0.39390186896720736,-0.5853748890554852,-0.47486065156791646,0.5710312093049174,2640,7.578000348061323
22,0.39390186896720736,0.39390186896720736,-0.4080855661405973,-0.3361477472614409,0.5871662466253513,2760,7.480020873248577
23,0.39390186896720736,0.39390186896720736,-0.650236016820412,-0.503267068217957,0.6456747778096718,2880,6.825004197657108
24,0.39390186896720736,0.39390186896720736,-0.48517390388976384,-0.28530749524833193,0.5825411615092609,3000,6.279114382341504
25,0.39390186896720736,0.39390186896720736,-0.5472338994210315,-0.3399433936113127,0.706225912216257,3120,6.284202856943011
26,0.5941204547742509,0.5941204547742509,-0.5851291648257282,-0.48240599311117793,0.6840982107337978,3240,6.109549604356289
27,0.6439465976796676,0.6439465976796676,-0.33956093363254997,-0.21039750612110897,0.5949432644448868,3360,6.132060918956995
28,0.6439465976796676,0.6439465976796676,-0.38656403486201213,-0.18376435213733833,0.6258427224678543,3480,6.125150242820382
29,0.6439465976796676,0.6439465976796676,-0.3013608482330675,-0.13849706418195426,0.6442721410738704,3600,6.117564024403691
30,0.6439465976796676,0.6439465976796676,-0.1388318960427755,-0.015569297553649813,0.4849181539566265,3720,6.349877905100584
31,0.6439465976796676,0.6439465976796676,-0.14776891022177602,-0.02040516775677417,0.41603630475144654,3840,6.173749756067991
32,0.6439465976796676,0.6439465976796676,-0.3319838434933883,-0.30321997118102173,0.4352114104069601,3960,6.148137919604778
33,0.6439465976796676,0.6439465976796676,-0.12827079194270713,-0.12009950270479229,0.35658954278948785,4080,6.1331471260637045
34,0.6439465976796676,0.6439465976796676,-0.1279478955151338,-0.09543457305296796,0.47875915651652673,4200,6.109768319875002
35,0.6439465976796676,0.6439465976796676,-0.11361377943006887,-0.06722878893977052,0.33486931446804463,4320,6.130552288144827
36,0.6439465976796676,0.6439465976796676,-0.1576978593421719,-0.060891293941923025,0.4662544507426606,4440,6.0910266526043415
37,0.6439465976796676,0.6439465976796676,-0.288572010371351,-0.1507714111870401,0.5662020328472719,4560,6.105779403820634
38,0.6439465976796676,0.6439465976796676,-0.204045434813448,-0.1280039909036529,0.5994643910021518,4680,6.089931011199951
39,0.6439465976796676,0.6439465976796676,-0.20914088488112642,-0.16172475451531892,0.619944864366178,4800,6.10158951766789
40,0.6439465976796676,0.6439465976796676,-0.10229245768223443,-0.020967976613444475,0.4868182869573505,4920,6.098439326509833
41,0.6647465844653632,0.6647465844653632,-0.023894541298528454,0.030002070553987698,0.42861774858511814,5040,6.279389647766948
