generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,0.7871256145085662,0.7871256145085662,0.31835059761308415,0.36770271727139153,0.28548305912458516,40,7.367187159135938
1,0.844233752432634,0.844233752432634,0.286692713641772,0.3981174286651561,0.3773903667413185,80,0.8078939784318209
2,0.8538289697333548,0.8538289697333548,0.40240156912334124,0.39254974166569484,0.1541167050445688,120,0.8292009197175503
3,0.8538289697333548,0.8538289697333548,0.29608467137089445,0.37189705552124674,0.3427670165422938,160,0.8178097419440746
4,0.8538289697333548,0.8538289697333548,0.3571672380106251,0.4001526488878667,0.2800378714537911,200,0.8047232758253813
5,0.8538289697333548,0.8538289697333548,0.3942478291962921,0.39665203044012864,0.14411721341695757,240,0.8089326396584511
6,0.8538289697333548,0.8538289697333548,0.37621172144907045,0.39051159906525834,0.21872968350109256,280,0.8071977868676186
7,1.1668435076781967,1.1668435076781967,0.2831779877389315,0.3824283217862426,0.43373476366203906,320,0.814486101269722
8,1.1668435076781967,1.1668435076781967,0.408682483446395,0.40794473044059143,0.1729184880930102,360,0.8256020713597536
9,1.1668435076781967,1.1668435076781967,0.30013054764239977,0.4004239207782888,0.3761121765211756,400,0.8167646359652281
10,1.1668435076781967,1.1668435076781967,0.36657394405322136,0.4049631926168469,0.24536102474914198,440,0.8188892547041178
11,1.1668435076781967,1.1668435076781967,0.3707887303841059,0.4130018215725779,0.26755972866143296,480,0.8122009504586458
12,1.1668435076781967,1.1668435076781967,0.30936320245131776,0.39345134623080885,0.3446218395737283,520,0.8208331875503063
13,1.1668435076781967,1.1668435076781967,0.36587824986421963,0.4079201537008479,0.25650583262889437,560,0.8137473277747631
14,1.1668435076781967,1.1668435076781967,0.3944602723001209,0.4088463939353696,0.23492895339337147,600,0.8132955525070429
15,1.1668435076781967,1.1668435076781967,0.3365391675369528,0.39972836429155845,0.31494750348890366,640,0.8127043917775154
16,1.1668435076781967,1.1668435076781967,0.37776103257532745,0.3898556381293652,0.15963336175594803,680,0.8137199375778437
17,1.1668435076781967,1.1668435076781967,0.36011828893141035,0.419357192559629,0.30972299856535934,720,0.8203414641320705
18,1.1668435076781967,1.1668435076781967,0.40884130174450695,0.376738864195561,0.212212353814021,760,0.8234677501022816
19,1.2387730544433406,1.2387730544433406,0.38036901347808605,0.38020053914152563,0.30775442544276277,800,0.8214422967284918
20,1.2387730544433406,1.2387730544433406,0.4009023294724624,0.4034803971912505,0.2180178635746905,840,0.8168653659522533
21,1.2387730544433406,1.2387730544433406,0.4940686521850484,0.41744424125041546,0.2468995082212004,880,0.894901828840375
22,1.2387730544433406,1.2387730544433406,0.41884245434039985,0.37028114014530256,0.39638606760603395,920,0.803890647366643
23,1.2425404050073954,1.2425404050073954,0.5402197531825383,0.4585657017976512,0.3921838154475863,960,0.8269476238638163
24,1.2425404050073954,1.2425404050073954,0.5524829025904552,0.6515371102961443,0.35865501529609944,1000,0.8147959876805544
25,1.2425404050073954,1.2425404050073954,0.7417501030453229,0.7839783780464831,0.2952806443236497,1040,0.8105975482612848
26,1.2425404050073954,1.2425404050073954,0.619901449844822,0.7717670945045068,0.37734232273785934,1080,0.8134011831134558
27,1.2425404050073954,1.2425404050073954,0.5965099958737552,0.7709560872486674,0.41089513033305347,1120,0.8162853550165892
28,1.2548990961077113,1.2548990961077113,0.6121821504191913,0.7415619917130869,0.3578334769392243,1160,0.8172443006187677
29,1.2548990961077113,1.2548990961077113,0.5379635113833321,0.6423088160802977,0.4515736219809446,1200,0.814612615853548
30,1.2548990961077113,1.2548990961077113,0.6829993480576919,0.7670285968444017,0.2958996483378457,1240,0.8272269163280725
31,1.2548990961077113,1.2548990961077113,0.464359707735191,0.4531617062140659,0.3577072796307911,1280,0.8231235910207033
32,1.2548990961077113,1.2548990961077113,0.4118352869638572,0.39911380132530283,0.4268527419750801,1320,0.8275862708687782
33,1.2548990961077113,1.2548990961077113,0.5423912676009349,0.7138112003386985,0.3796053044393948,1360,0.8250432629138231
34,1.5763459877404788,1.5763459877404788,0.6511712898489156,0.7399132947596934,0.35257948197628625,1400,0.8252024594694376
35,1.5763459877404788,1.5763459877404788,0.6630878806913647,0.7517888071397464,0.3006989258384208,1440,0.8164737056940794
36,1.5763459877404788,1.5763459877404788,0.602629212739758,0.7654769730397162,0.37971185951606723,1480,0.811687707901001
37,1.5763459877404788,1.5763459877404788,0.7062606713490445,0.7367996054069831,0.30067827117207896,1520,0.8347185607999563
38,1.5763459877404788,1.5763459877404788,0.6721579770907936,0.7737475932209035,0.362088418726487,1560,0.8098732810467482
39,1.5763459877404788,1.5763459877404788,0.6468160998064745,0.7631304645952679,0.28945275892133016,1600,0.8321325071156025
40,1.5763459877404788,1.5763459877404788,0.6284811192035301,0.7219694622537206,0.3223517821495721,1640,0.9155994951725006
41,1.5763459877404788,1.5763459877404788,0.5856409384676351,0.7756708802008212,0.4536429365737102,1680,0.8117921631783247
42,1.5763459877404788,1.5763459877404788,0.6530867753320966,0.7385467998140327,0.3721847102280627,1720,0.8196383770555258
43,1.5763459877404788,1.5763459877404788,0.6781707115383552,0.7994998053478646,0.3200356298005232,1760,0.8311592377722263
44,1.5763459877404788,1.5763459877404788,0.6250723337312122,0.7119293288013953,0.32301307737467466,1800,0.8138983342796564
45,1.5763459877404788,1.5763459877404788,0.6660176835986512,0.7004888847732342,0.3483034063133009,1840,0.8166146986186504
46,1.5763459877404788,1.5763459877404788,0.5765710685376477,0.7235587574254211,0.3827768459688108,1880,0.8186139147728682
47,1.5763459877404788,1.5763459877404788,0.4604863469031316,0.5049605648617416,0.4638017676455153,1920,0.8246910683810711
