generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,0.5637035752547096,0.5637035752547096,0.18594102899610515,0.3374285843694985,0.29942868334950556,120,12.001258604228497
1,0.6766588296576207,0.6766588296576207,0.34136113957672787,0.3617347849980016,0.15690101164759493,240,2.6819239780306816
2,0.6766588296576207,0.6766588296576207,0.26679117323561585,0.3643220726807094,0.32399179340378365,360,2.662276204675436
3,0.9268085419863586,0.9268085419863586,0.3124094498187892,0.3599024364801392,0.24192647231908163,480,2.6584431435912848
4,0.9268085419863586,0.9268085419863586,0.38422299866378073,0.3769583055069501,0.2699009346372372,600,2.6567210983484983
5,1.1113730542918985,1.1113730542918985,0.3944003774087895,0.39717156747393334,0.36511044731865683,720,2.674575036391616
6,1.1113730542918985,1.1113730542918985,0.4226115784360148,0.36556436469218156,0.24661995075375515,840,2.669893989339471
7,1.1113730542918985,1.1113730542918985,0.5162369384983971,0.5264873219778489,0.30862887323594845,960,2.6628262232989073
8,1.1872459627879295,1.1872459627879295,0.5605156019732528,0.5563596283629713,0.35964205578962055,1080,2.6871344167739153
9,1.1872459627879295,1.1872459627879295,0.5611553332157498,0.5442168041730204,0.29731443340752756,1200,2.6820089146494865
10,1.1872459627879295,1.1872459627879295,0.574235710831085,0.5880210242032398,0.3462728075692556,1320,2.666439773514867
11,1.1872459627879295,1.1872459627879295,0.6958342042730833,0.7775323105770378,0.276326380374952,1440,2.6865009125322104
12,1.28721354775311,1.28721354775311,0.5781323174292782,0.5966009814789941,0.3323025777915141,1560,2.718597484752536
13,1.5266024644166656,1.5266024644166656,0.5651483834989781,0.6335949415915172,0.4281801835267357,1680,2.6820511240512133
14,1.5266024644166656,1.5266024644166656,0.6460096457490735,0.6848561718421802,0.2787401835253255,1800,2.676135627552867
15,1.5266024644166656,1.5266024644166656,0.7285444876878999,0.755369365248879,0.28771462715448387,1920,2.6862239334732294
16,1.5266024644166656,1.5266024644166656,0.6760434736121728,0.7203435105937239,0.3588414320226538,2040,2.677357019856572
17,1.5266024644166656,1.5266024644166656,0.7478702595997906,0.7772059474659838,0.28460155322893055,2160,2.6956465169787407
18,1.5266024644166656,1.5266024644166656,0.7206878234006341,0.8047793687238466,0.38125919959244314,2280,2.677533036097884
19,1.5266024644166656,1.5266024644166656,0.6558566319670456,0.7244906434226197,0.38294321597527303,2400,2.686861865222454
20,1.5266024644166656,1.5266024644166656,0.748702754716474,0.8306333007808941,0.3735297836148946,2520,2.6791101805865765
