generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,2.189347252384228,2.189347252384228,0.06679247501363225,0.03954061290057609,0.6540365824776431,40,8.992606932297349
1,2.189347252384228,2.189347252384228,0.024900959750552988,0.01724261099574395,0.6308390356849154,80,2.056311910971999
2,2.189347252384228,2.189347252384228,0.05846014137687293,-0.0051189235873282946,0.47729621822049195,120,2.0846281833946705
3,2.189347252384228,2.189347252384228,0.14811336961112725,0.013190592355828784,0.5076877038212688,160,2.0785497203469276
4,2.189347252384228,2.189347252384228,0.23367662023738528,0.07519912163608841,0.6638643928347367,200,2.0593665670603514
5,2.189347252384228,2.189347252384228,0.29232668836039866,0.07215032828217435,0.7997253310809244,240,2.0785737708210945
6,2.189347252384228,2.189347252384228,0.5706331944201205,0.6217110369173848,0.7946379667132986,280,2.079381687566638
7,2.189347252384228,2.189347252384228,0.6386797082303625,0.6747864620045284,0.799575717220775,320,2.06889421120286
8,2.189347252384228,2.189347252384228,0.2365547654906063,0.06977698917038322,1.1373870368536878,360,2.0819505359977484
9,2.275234859480009,2.275234859480009,0.7211488400157805,0.849191680739683,0.8365133217789373,400,2.085410725325346
10,2.275234859480009,2.275234859480009,0.5300809405232039,0.6570210088770994,1.1319646896287425,440,2.063160229474306
11,2.275234859480009,2.275234859480009,0.6646273543410814,0.695597311920815,0.8703270345465678,480,2.1372868809849024
12,2.342023625115452,2.342023625115452,0.6554718199206258,0.725746736583973,0.8300855286215497,520,2.0686502754688263
13,2.342023625115452,2.342023625115452,0.6949278614604293,0.7268356651668526,0.9261892651151497,560,2.0499311052262783
14,2.342023625115452,2.342023625115452,0.6965820511213986,0.6800555046954218,0.9370849778556964,600,2.052438586950302
15,2.342023625115452,2.342023625115452,0.9362928271426055,0.8954876061583416,0.8849558355090836,640,2.0641779080033302
16,2.3439196673823526,2.3439196673823526,0.8382359938904509,0.8335783003851864,1.0184626771342198,680,2.0666128527373075
17,2.4562449663421138,2.4562449663421138,0.9222775444310596,1.3422659807857196,1.1880880557335123,720,2.043904149904847
18,2.4562449663421138,2.4562449663421138,1.0653175698761772,1.2178754748957035,0.8517781363455733,760,2.0416176356375217
19,2.609060753224039,2.609060753224039,1.0158926204223822,1.207739011426933,1.1585279316849755,800,2.057714629918337
20,2.609060753224039,2.609060753224039,1.174799406425469,1.4205480044992895,0.9623668479672088,840,2.0655467063188553
21,2.609060753224039,2.609060753224039,1.0807445928802268,1.5474673685116511,1.0362527022049546,880,2.0582900922745466
22,2.609060753224039,2.609060753224039,1.0677805642580893,1.4056505082207358,1.0819785074762474,920,2.060657748952508
23,2.609060753224039,2.609060753224039,0.9962748872982404,1.3345609636674416,1.142799065463455,960,2.07304260879755
24,2.609060753224039,2.609060753224039,1.055480001323782,1.4795208975437875,1.2108149697165658,1000,2.0637057200074196
25,2.7507605670318407,2.7507605670318407,0.9708982158675411,1.3261517055749783,1.2132478970071228,1040,2.0552786104381084
26,2.7507605670318407,2.7507605670318407,0.7608867294104887,0.9687554435535545,1.3198685797616874,1080,2.055959342047572
