generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,-0.1629500019688539,-0.1629500019688539,-1.0893031932777064,-0.9517769403177161,0.5899509732099367,120,35.01504817791283
1,-0.02516007057624262,-0.02516007057624262,-0.9721175763216758,-0.8686148498715079,0.5462169550235804,240,8.439364498481154
2,0.09246594557393663,0.09246594557393663,-1.0637691768796735,-0.9978731781211609,0.6096158375239167,360,8.832775926217437
3,0.09246594557393663,0.09246594557393663,-0.9486795093558896,-0.8146963717489741,0.5584001278923899,480,8.487127779051661
4,0.09246594557393663,0.09246594557393663,-0.7824244578141762,-0.7312272594211322,0.4358116420965167,600,8.493605198338628
5,0.09246594557393663,0.09246594557393663,-0.8174804839845035,-0.6973002989327592,0.6156622904903384,720,8.61263913102448
6,0.09246594557393663,0.09246594557393663,-0.8655448159165223,-0.7907326440106257,0.5840774160542771,840,8.493400385603309
7,0.09246594557393663,0.09246594557393663,-0.8939628721503631,-0.7610126537174419,0.56964277108397,960,8.430634604766965
8,0.09246594557393663,0.09246594557393663,-1.0700675001774287,-1.0346354164741096,0.5777111526511235,1080,8.511282274499536
9,0.18218546538106772,0.18218546538106772,-0.8177497880467556,-0.7045233940780988,0.5581229178053826,1200,8.422377413138747
10,0.18218546538106772,0.18218546538106772,-0.9239012216912291,-0.8546647551907771,0.5474069401409672,1320,8.399821870028973
11,0.18218546538106772,0.18218546538106772,-1.0317225249957873,-0.8545707645884126,0.6462749347500834,1440,8.384061889722943
12,0.18218546538106772,0.18218546538106772,-0.8029814938973011,-0.7191427530219942,0.497067970439856,1560,8.577602177858353
13,0.18218546538106772,0.18218546538106772,-0.7657476767547051,-0.7058057410229255,0.4439782337657662,1680,8.407445162534714
14,0.22241418673667643,0.22241418673667643,-0.9813327128228817,-0.7996912527292721,0.6626040407705115,1800,8.80704364925623
15,0.22241418673667643,0.22241418673667643,-0.8456687513036603,-0.7422233625606725,0.5547941636137356,1920,8.421785574406385
16,0.22241418673667643,0.22241418673667643,-0.8999969929177662,-0.842379446223014,0.580370833549083,2040,8.409055883064866
17,0.22241418673667643,0.22241418673667643,-0.8747397022912985,-0.7020631089900685,0.5397046934268414,2160,8.405644778162241
18,0.22241418673667643,0.22241418673667643,-0.7219215692343346,-0.6261285200462599,0.43793824271753967,2280,8.391849856823683
19,0.22241418673667643,0.22241418673667643,-0.8046613274888739,-0.7028325447668999,0.5381212746691492,2400,8.391479076817632
20,0.22241418673667643,0.22241418673667643,-0.8387918059051266,-0.6572932438295358,0.5627409187121677,2520,8.409335123375058
21,0.2649889201582864,0.2649889201582864,-0.7254719900364556,-0.575278052220399,0.6701891104808698,2640,8.405573159456253
22,0.2649889201582864,0.2649889201582864,-0.5862109372738014,-0.5148607339780898,0.4204786112434136,2760,8.407896159216762
23,0.2649889201582864,0.2649889201582864,-0.8175973911910525,-0.5535476953270573,0.6724733501526781,2880,8.307811886072159
24,0.2677476257293317,0.2677476257293317,-0.5691927305945337,-0.5181179771949961,0.5086452766976068,3000,8.431740606203675
25,0.2677476257293317,0.2677476257293317,-0.5145978333084623,-0.436880553106495,0.49546233525194006,3120,8.284776821732521
26,0.43687101446482357,0.43687101446482357,-0.4292450680387928,-0.33008373307511285,0.5722508544055714,3240,8.422003643587232
27,0.43687101446482357,0.43687101446482357,-0.3911079695824169,-0.22808618099060782,0.5274061519158423,3360,8.409223806113005
28,0.48424728966961367,0.48424728966961367,-0.26989986439406105,-0.23711164483649982,0.39456078936115946,3480,8.390539288520813
29,0.48424728966961367,0.48424728966961367,-0.17251095342098743,-0.13228046801066645,0.2420782614743569,3600,8.354645794257522
30,0.48424728966961367,0.48424728966961367,-0.16068449073994953,-0.14763310691741544,0.294708346106044,3720,8.370478436350822
31,0.49242705542027426,0.49242705542027426,-0.14939094413028214,-0.1316694828104654,0.36598324124409065,3840,8.392451187595725
32,0.49242705542027426,0.49242705542027426,-0.1766633326563844,-0.12333369876829992,0.5039702948624454,3960,8.379244830459356
33,0.49242705542027426,0.49242705542027426,-0.1567042795191677,-0.12850140357116596,0.3281030563837778,4080,8.377600310370326
34,0.567776900657405,0.567776900657405,-0.08048109373070038,-0.019380482467080948,0.5499411344949645,4200,8.412033546715975
35,0.6580088662128061,0.6580088662128061,0.16426528806993196,0.19212094200323968,0.3263813573605167,4320,8.484624961391091
36,0.6580088662128061,0.6580088662128061,0.016710177096067466,0.0023122585026753573,0.3442088951703212,4440,8.414577407762408
37,0.7162324451513616,0.7162324451513616,0.1125798173351505,0.22258557293299153,0.5223690765205206,4560,8.695048563182354
38,0.7255255695899233,0.7255255695899233,0.25290482724138375,0.2877454145727728,0.2633709247539574,4680,8.421398483216763
39,0.7255255695899233,0.7255255695899233,0.07680367293457799,0.20540222411891934,0.5204066519881334,4800,8.399045873433352
40,0.7255255695899233,0.7255255695899233,0.07740370753642642,0.15525689098242818,0.49585021770501014,4920,8.364421607926488
41,0.7255255695899233,0.7255255695899233,0.04785405163669367,0.2595479087129088,0.6062456924093275,5040,8.269552053883672
