generation,best_fitness,best_so_far_fitness,mean_fitness,median_fitness,std_fitness,evaluation_count,elapsed_seconds
0,-0.002926137944614382,-0.002926137944614382,-1.4484877921177541,-0.38366437270934667,1.9807003628241824,40,5.569241305813193
1,0.05430675884537661,0.05430675884537661,-1.3065609868932615,-0.33766427407058486,2.193554528825297,80,1.1163166873157024
2,0.09632862420658084,0.09632862420658084,-0.5987165153569285,-0.3568123337245527,0.7637521944636823,120,1.1135421432554722
3,0.09928967366186814,0.09928967366186814,-0.6569074008538254,-0.32589904487090815,1.1255880202125899,160,1.1220422182232141
4,0.09928967366186814,0.09928967366186814,-0.4537941863933589,-0.2279547424775613,0.6655705691679831,200,1.0932285711169243
5,0.09928967366186814,0.09928967366186814,-1.286759447124685,-0.25724578190583103,2.517391765864371,240,1.0807638987898827
6,0.09928967366186814,0.09928967366186814,-0.5321022506906067,-0.1279110832697361,1.0317432316942576,280,1.0774169471114874
7,0.10843820843802754,0.10843820843802754,-0.3722435741344077,-0.1630383355818485,0.608088884705579,320,1.081635870039463
8,0.10843820843802754,0.10843820843802754,-0.4537856495795188,-0.10894632837559454,1.0243745134577094,360,1.0800729375332594
9,0.14041650525024207,0.14041650525024207,-0.4842841576916056,-0.1693827041783133,0.8047219682360515,400,1.0822650417685509
10,0.14041650525024207,0.14041650525024207,-0.536934282747831,-0.11861846465504505,1.1168826172787762,440,1.0893970653414726
11,0.14041650525024207,0.14041650525024207,-0.3315160173822185,-0.0972699092247803,0.5614330731105158,480,1.0855298023670912
12,0.14041650525024207,0.14041650525024207,-0.4492670993132445,-0.2611184366455638,0.5855098703160919,520,1.078207679092884
13,0.14041650525024207,0.14041650525024207,-0.2500531891790519,-0.10877747601335308,0.41882857489847986,560,1.080113546922803
14,0.14041650525024207,0.14041650525024207,-0.3376488323039982,-0.123331123468369,0.6624134772478744,600,1.0750941019505262
15,0.14041650525024207,0.14041650525024207,-0.35780775718257213,-0.09520978961687077,0.6114413037203056,640,1.1127664931118488
16,0.14041650525024207,0.14041650525024207,-0.2873945173951457,-0.0779611038854594,0.7269835283921848,680,1.07405449077487
17,0.14041650525024207,0.14041650525024207,-0.4182381512034715,-0.0419475007996431,0.9877893104856493,720,1.0749003514647484
18,0.14041650525024207,0.14041650525024207,-0.2497880579084332,-0.040521988135157616,0.5683609545691196,760,1.0784077402204275
19,0.14041650525024207,0.14041650525024207,-0.18907589006638306,-0.012828030532010815,0.42876782567753835,800,1.1351559478789568
20,0.14041650525024207,0.14041650525024207,-0.13018092210550483,-0.035220852647683265,0.29712530077053545,840,1.0855042450129986
21,0.15576614108856468,0.15576614108856468,-0.40552939493524176,-0.24861214439916957,0.6415942533818096,880,1.0939077157527208
22,0.18608748063042968,0.18608748063042968,-0.5062646806509901,-0.14938365089879446,1.187785905023369,920,1.0928058549761772
23,0.2017185623373552,0.2017185623373552,-0.07436580931492434,-0.021369251940525358,0.25288875967561225,960,1.0853798184543848
24,0.2017185623373552,0.2017185623373552,-0.24175877509448954,0.046327166388737684,0.7031869331125477,1000,1.0773888882249594
25,0.2017185623373552,0.2017185623373552,-0.11356735478414903,0.025978782498927155,0.38248541878849984,1040,1.074724381789565
26,0.2017185623373552,0.2017185623373552,-0.044777039783446264,0.07870365238642207,0.3145763455934497,1080,1.0776468571275473
27,0.2017185623373552,0.2017185623373552,-0.10803130127724676,0.04375139762975683,0.4286078990481329,1120,1.0773289799690247
28,0.2150697347924746,0.2150697347924746,-0.09795712222733992,0.08410032171047022,0.5789666687085546,1160,1.0871264263987541
