run_id,source_run,config_digest,genome_sha256,training_seed,analysis_index,environment_seed,controller_seed,task,morphology,controller,hidden_sizes,episode_length,weight_drift_rms,plasticity_path_length,mean_update_rms,peak_update_rms,peak_update_normalized_time,initial_weight_rms,final_weight_rms
walker__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_009,a4ead1617d7d8d40bcbf3b43a09b7ab2032776df39b543c89d9f53bd20aedd2b,b077b2c9460524bcea7470caf2839274e881ca94901aaac84022d4938b05ca85,9,0,8469251633518957484,5579477484601834272,Walker-v0,biped,nchl,"(40,)",500,124.98269870010174,159.41401684766987,0.31882803369533974,0.42103354293732903,0.6733466933867736,0.056689033525567555,124.9830339070791
walker__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_009,a4ead1617d7d8d40bcbf3b43a09b7ab2032776df39b543c89d9f53bd20aedd2b,b077b2c9460524bcea7470caf2839274e881ca94901aaac84022d4938b05ca85,9,1,5415548583552718452,3538497439875268043,Walker-v0,biped,nchl,"(40,)",500,123.47046623050848,160.07141421126545,0.3201428284225309,0.4249382231460989,0.7715430861723447,0.056837175502114715,123.4707478094967
walker__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_009,a4ead1617d7d8d40bcbf3b43a09b7ab2032776df39b543c89d9f53bd20aedd2b,b077b2c9460524bcea7470caf2839274e881ca94901aaac84022d4938b05ca85,9,2,6075971192560964690,5235945277139461518,Walker-v0,biped,nchl,"(40,)",500,125.78896484591925,158.0591708798205,0.316118341759641,0.40492213984938397,0.20641282565130262,0.057616098082587615,125.78908214116407
carrier__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_000,7481dfaf521a1080c442ee4538ecacd6db02caa97888d55b278d95afbd10ba4d,e267f85c16974bb5f6983abbde1db1ab2fd9e856a3fc406457e4995b3727d7c1,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.4924510285191492,1.4924510285191492
carrier__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_000,7481dfaf521a1080c442ee4538ecacd6db02caa97888d55b278d95afbd10ba4d,e267f85c16974bb5f6983abbde1db1ab2fd9e856a3fc406457e4995b3727d7c1,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.4924510285191492,1.4924510285191492
carrier__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_000,7481dfaf521a1080c442ee4538ecacd6db02caa97888d55b278d95afbd10ba4d,e267f85c16974bb5f6983abbde1db1ab2fd9e856a3fc406457e4995b3727d7c1,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.4924510285191492,1.4924510285191492
carrier__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_001,7a24d056f998b3e3eb1c4e16b634d1c3cc1b5039b4262ce34cc21dafe29f2bf5,03fff3811609f93c125ba7a3ac43dddc95b3397ca4a91e0c51c32eeba18517a4,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.2589937433359015,1.2589937433359015
carrier__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_001,7a24d056f998b3e3eb1c4e16b634d1c3cc1b5039b4262ce34cc21dafe29f2bf5,03fff3811609f93c125ba7a3ac43dddc95b3397ca4a91e0c51c32eeba18517a4,1,1,3184075494390970209,9147161066225580108,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.2589937433359015,1.2589937433359015
carrier__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_001,7a24d056f998b3e3eb1c4e16b634d1c3cc1b5039b4262ce34cc21dafe29f2bf5,03fff3811609f93c125ba7a3ac43dddc95b3397ca4a91e0c51c32eeba18517a4,1,2,6337936886056088,9019669384804417704,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.2589937433359015,1.2589937433359015
carrier__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_002,36643fca2368b4b41d31f141557806455a8ac8e36ac34f5ede9bfa68408f3a3a,ba35af13e459cf39e3e59f47609563bfaceea24992e50f501c8b5d08a5c4d428,2,0,4709125304908105630,1244304497912131803,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.3420500125128254,1.3420500125128254
carrier__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_002,36643fca2368b4b41d31f141557806455a8ac8e36ac34f5ede9bfa68408f3a3a,ba35af13e459cf39e3e59f47609563bfaceea24992e50f501c8b5d08a5c4d428,2,1,6789895730674132307,2935584579999248951,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.3420500125128254,1.3420500125128254
carrier__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_002,36643fca2368b4b41d31f141557806455a8ac8e36ac34f5ede9bfa68408f3a3a,ba35af13e459cf39e3e59f47609563bfaceea24992e50f501c8b5d08a5c4d428,2,2,2298876442789069326,7237655472595637189,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.3420500125128254,1.3420500125128254
carrier__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_003,d6b98b2a57ece69936d50e94ad53bd58a768503647d0f25a5373728a475110d6,2cae28c603e02c342647f54b0a36808c21699246e11e3912bf1dbd56e73b9ce5,3,0,6875887065855152501,8328361779180904825,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.1076301051349722,1.1076301051349722
carrier__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_003,d6b98b2a57ece69936d50e94ad53bd58a768503647d0f25a5373728a475110d6,2cae28c603e02c342647f54b0a36808c21699246e11e3912bf1dbd56e73b9ce5,3,1,2344851983452959862,6171704884853545157,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.1076301051349722,1.1076301051349722
carrier__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_003,d6b98b2a57ece69936d50e94ad53bd58a768503647d0f25a5373728a475110d6,2cae28c603e02c342647f54b0a36808c21699246e11e3912bf1dbd56e73b9ce5,3,2,3189270387817152734,2268335290108042879,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.1076301051349722,1.1076301051349722
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,12f1969873bc41f9a2e2af83326f5738e18913fa2851161eec7a0caadd3afa40,4,0,4675618027918977294,6264005447694142635,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.360288962149932,1.360288962149932
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,12f1969873bc41f9a2e2af83326f5738e18913fa2851161eec7a0caadd3afa40,4,1,1776748932738538903,3330744174114140836,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.360288962149932,1.360288962149932
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,12f1969873bc41f9a2e2af83326f5738e18913fa2851161eec7a0caadd3afa40,4,2,1844154726293175647,4425154243183907800,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.360288962149932,1.360288962149932
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,607bddf6cfcc925a09986d871c6a9ec076610145a1d468b73a6eae5abae65df9,5,0,6537336262564968459,5568806234066008283,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.6168339761174386,1.6168339761174386
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,607bddf6cfcc925a09986d871c6a9ec076610145a1d468b73a6eae5abae65df9,5,1,7847246716821455116,5175985587420486963,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.6168339761174386,1.6168339761174386
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,607bddf6cfcc925a09986d871c6a9ec076610145a1d468b73a6eae5abae65df9,5,2,8874890859321386193,4629262467755900572,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.6168339761174386,1.6168339761174386
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,a11123f43ac875499a625abb0042b89cc3be099c298ffde03d9578a1c8d340ed,6,0,4697810511805331226,1837341966890607914,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.3070445858671818,1.3070445858671818
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,a11123f43ac875499a625abb0042b89cc3be099c298ffde03d9578a1c8d340ed,6,1,212357942801270703,7001556810303355477,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.3070445858671818,1.3070445858671818
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,a11123f43ac875499a625abb0042b89cc3be099c298ffde03d9578a1c8d340ed,6,2,9197516287707139064,7789448062882196537,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.3070445858671818,1.3070445858671818
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,0,7273538705011962834,3327181185902024434,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.6757335090867873,1.6757335090867873
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,1,219581318861383269,6126904072154767176,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.6757335090867873,1.6757335090867873
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,2,7655123995385766933,8050610523573754527,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.6757335090867873,1.6757335090867873
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.4116777245630052,1.4116777245630052
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.4116777245630052,1.4116777245630052
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,1.4116777245630052,1.4116777245630052
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,0.8591368469225463,0.8591368469225463
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,0.8591368469225463,0.8591368469225463
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,0.0,0.0,0.0,0.0,0.0,0.8591368469225463,0.8591368469225463
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,102.54992024994628,108.94189478662346,0.21788378957324692,0.3406486439630871,0.22044088176352705,0.05665306293927525,102.55210418135101
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,102.90901600730173,109.84333719635535,0.2196866743927107,0.3740302352655419,0.2845691382765531,0.05708923011216521,102.91031537541187
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,105.18861736144936,112.28454791182881,0.2245690958236576,0.37070130170990073,0.24448897795591182,0.05717165490421656,105.18811569258999
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,192.44725070441024,222.35385876919838,0.4447077175383968,0.5544412530002023,0.14428857715430862,0.05778908907590388,192.4471861006796
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,1,3184075494390970209,9147161066225580108,Carrier-v0,biped,nchl,"(44,)",500,193.21259980113518,222.5884851587358,0.4451769703174716,0.5581033751810617,0.14829659318637275,0.05781759628778104,193.21215683135574
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,2,6337936886056088,9019669384804417704,Carrier-v0,biped,nchl,"(44,)",500,191.31561653497096,221.32909800224832,0.44265819600449663,0.5474394739866238,0.1462925851703407,0.05732718250243206,191.3170159121441
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,0,4709125304908105630,1244304497912131803,Carrier-v0,biped,nchl,"(44,)",500,97.99870378533048,110.86670719129077,0.22173341438258154,0.27811453188589486,0.02004008016032064,0.05696892261135121,97.9992119658359
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,1,6789895730674132307,2935584579999248951,Carrier-v0,biped,nchl,"(44,)",500,90.45584666115549,110.54889526719472,0.22109779053438944,0.27028792864318135,0.02004008016032064,0.058234840013360184,90.45386996970294
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,2,2298876442789069326,7237655472595637189,Carrier-v0,biped,nchl,"(44,)",500,74.56321439670185,110.81758802676609,0.22163517605353217,0.29209016552601264,0.8276553106212425,0.05715812147703097,74.56262753198489
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,0,6875887065855152501,8328361779180904825,Carrier-v0,biped,nchl,"(44,)",500,99.26416684335314,115.27610951162185,0.23055221902324372,0.254107793823971,0.09218436873747494,0.05799812669811447,99.2654575011219
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,1,2344851983452959862,6171704884853545157,Carrier-v0,biped,nchl,"(44,)",500,98.5591229517835,113.17141437742735,0.2263428287548547,0.2542572945013604,0.09218436873747494,0.05765838203738944,98.55937393695262
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,2,3189270387817152734,2268335290108042879,Carrier-v0,biped,nchl,"(44,)",500,100.12186177594766,115.87254012442065,0.2317450802488413,0.256966597776763,0.04008016032064128,0.05761186148541597,100.12172850283396
carrier__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_004,02a112f7f3c173167135d33f72892b6d09a8a7130df309d7adfad5707dc12442,29d73f1e8559af4ac1a132110f6533549805c422fee605ee2afbec77c612355a,4,0,4675618027918977294,6264005447694142635,Carrier-v0,biped,nchl,"(44,)",500,88.52857073846496,104.39964254986393,0.20879928509972787,0.2693207777712375,0.280561122244489,0.05696622384216462,88.53028686822785
carrier__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_004,02a112f7f3c173167135d33f72892b6d09a8a7130df309d7adfad5707dc12442,29d73f1e8559af4ac1a132110f6533549805c422fee605ee2afbec77c612355a,4,1,1776748932738538903,3330744174114140836,Carrier-v0,biped,nchl,"(44,)",500,85.95494464564126,100.9788768398272,0.20195775367965438,0.23592227305332714,0.14428857715430862,0.057748753934515805,85.95586614934086
carrier__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_004,02a112f7f3c173167135d33f72892b6d09a8a7130df309d7adfad5707dc12442,29d73f1e8559af4ac1a132110f6533549805c422fee605ee2afbec77c612355a,4,2,1844154726293175647,4425154243183907800,Carrier-v0,biped,nchl,"(44,)",500,85.30947982735098,101.15509660887749,0.20231019321775498,0.22925314057972815,0.20641282565130262,0.05805539446149769,85.30851300563803
carrier__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_005,59576d974c40b5d6b64196be05d1cbb1da4280930f2f42a519aee7be5e9074e3,0680c604b12c78632dccecc9209649a3a7dced147bfcb9ba197dae4d141d960f,5,0,6537336262564968459,5568806234066008283,Carrier-v0,biped,nchl,"(44,)",500,140.8125026636323,160.5590713773331,0.3211181427546662,0.41935843080862373,0.12224448897795591,0.0575573316807038,140.81426408048338
carrier__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_005,59576d974c40b5d6b64196be05d1cbb1da4280930f2f42a519aee7be5e9074e3,0680c604b12c78632dccecc9209649a3a7dced147bfcb9ba197dae4d141d960f,5,1,7847246716821455116,5175985587420486963,Carrier-v0,biped,nchl,"(44,)",500,140.31120747427093,159.41314934409206,0.31882629868818413,0.42657056166017415,0.1342685370741483,0.056972888138529264,140.31235617276434
carrier__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_005,59576d974c40b5d6b64196be05d1cbb1da4280930f2f42a519aee7be5e9074e3,0680c604b12c78632dccecc9209649a3a7dced147bfcb9ba197dae4d141d960f,5,2,8874890859321386193,4629262467755900572,Carrier-v0,biped,nchl,"(44,)",500,140.45403639544,159.93813191176866,0.31987626382353734,0.43757862858512997,0.13627254509018036,0.056742020188433724,140.4532707809473
carrier__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_006,5c7ed5b35412f661a01011a05217ec60a319583f52660088f2aa311eaa0ccaa4,f9a37017632a26ea96b8231039666b991b98f0666e75826a5b98e292632c3d53,6,0,4697810511805331226,1837341966890607914,Carrier-v0,biped,nchl,"(44,)",500,153.08717091138664,165.00193569078297,0.33000387138156595,0.439818070563386,0.13226452905811623,0.05796979165352805,153.0867957480359
carrier__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_006,5c7ed5b35412f661a01011a05217ec60a319583f52660088f2aa311eaa0ccaa4,f9a37017632a26ea96b8231039666b991b98f0666e75826a5b98e292632c3d53,6,1,212357942801270703,7001556810303355477,Carrier-v0,biped,nchl,"(44,)",500,153.08296123317302,164.89113633466712,0.32978227266933424,0.43990814315693616,0.13226452905811623,0.05759649128568477,153.0841296012945
carrier__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_006,5c7ed5b35412f661a01011a05217ec60a319583f52660088f2aa311eaa0ccaa4,f9a37017632a26ea96b8231039666b991b98f0666e75826a5b98e292632c3d53,6,2,9197516287707139064,7789448062882196537,Carrier-v0,biped,nchl,"(44,)",500,153.51472447614853,164.83395051015037,0.32966790102030075,0.44146676147660396,0.13827655310621242,0.05778447595208054,153.51221293991773
carrier__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_007,3ed6918f77319552df9435be1863d69c413ca688a3729a33fe31775171199a4e,287249010693f650dc0c24582c034eb5ba7887793a2b526de28caf3766738ef5,7,0,7273538705011962834,3327181185902024434,Carrier-v0,biped,nchl,"(44,)",500,138.87681401297115,162.66507153598087,0.32533014307196173,0.47987449561090467,0.09418837675350701,0.05715179176761197,138.87580941169864
carrier__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_007,3ed6918f77319552df9435be1863d69c413ca688a3729a33fe31775171199a4e,287249010693f650dc0c24582c034eb5ba7887793a2b526de28caf3766738ef5,7,1,219581318861383269,6126904072154767176,Carrier-v0,biped,nchl,"(44,)",500,137.7098745947772,163.0277298406214,0.3260554596812428,0.4977397270809235,0.09018036072144289,0.05769811918499482,137.70888018241828
carrier__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_007,3ed6918f77319552df9435be1863d69c413ca688a3729a33fe31775171199a4e,287249010693f650dc0c24582c034eb5ba7887793a2b526de28caf3766738ef5,7,2,7655123995385766933,8050610523573754527,Carrier-v0,biped,nchl,"(44,)",500,138.01107105543912,162.93795393964115,0.3258759078792823,0.4911675440131409,0.09018036072144289,0.05764466722127823,138.0105654049093
carrier__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_008,ad265df0c69f27ccea7fb58a3c9ec91b1fa68e9775fc9f92d27b0e8694f4d3d8,2d6fa1e9e4d74132ed75f6f063ca7a6db4b210a7f8cb25a88cd7cce8fe390fac,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,nchl,"(44,)",500,102.1550317663905,115.09626564333138,0.23019253128666275,0.3306420904636398,0.342685370741483,0.057209752292588456,102.15369870037591
