run_id,source_run,config_digest,genome_sha256,training_seed,task,morphology,analysis_index,source_environment_seed,source_controller_seed,snapshot,snapshot_fraction,snapshot_state,frozen_fitness,episode_length,terminated,truncated,source_plastic_fitness,trace_path
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,1,530078296572617688,6966882572876332860,W75,0.75,375,-0.2397939359861066,500,False,True,1.942390517571068,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis01.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,1,530078296572617688,6966882572876332860,Wfinal,1.0,500,-0.3748337745631942,500,False,True,1.942390517571068,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis01.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,2,7210830791768759910,3424438756091539107,W0,0.0,0,-0.46176844019962837,500,False,True,1.6398609821751866,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis02.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,2,7210830791768759910,3424438756091539107,W25,0.25,125,-0.3786214970845524,500,False,True,1.6398609821751866,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis02.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,2,7210830791768759910,3424438756091539107,W50,0.5,250,-0.7556142842981142,500,False,True,1.6398609821751866,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis02.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,2,7210830791768759910,3424438756091539107,W75,0.75,375,-0.8191062016505293,500,False,True,1.6398609821751866,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis02.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,Carrier-v0,biped,2,7210830791768759910,3424438756091539107,Wfinal,1.0,500,-0.3612712037125854,500,False,True,1.6398609821751866,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis02.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,0,5232325836976384581,7172422899355977572,W0,0.0,0,-0.3747736446535773,500,False,True,2.16757195038472,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis00.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,0,5232325836976384581,7172422899355977572,W25,0.25,125,1.3429462664646148,500,False,True,2.16757195038472,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis00.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,0,5232325836976384581,7172422899355977572,W50,0.5,250,-0.5485403256825464,500,False,True,2.16757195038472,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis00.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,0,5232325836976384581,7172422899355977572,W75,0.75,375,0.9568491468666647,500,False,True,2.16757195038472,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis00.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,0,5232325836976384581,7172422899355977572,Wfinal,1.0,500,0.8725661231937984,500,False,True,2.16757195038472,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis00.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,1,3184075494390970209,9147161066225580108,W0,0.0,0,-0.7470642690545274,500,False,True,2.2109415850546514,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis01.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,1,3184075494390970209,9147161066225580108,W25,0.25,125,1.2176159735616405,500,False,True,2.2109415850546514,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis01.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,1,3184075494390970209,9147161066225580108,W50,0.5,250,0.8835812400501142,500,False,True,2.2109415850546514,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis01.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,1,3184075494390970209,9147161066225580108,W75,0.75,375,1.356891095728516,500,False,True,2.2109415850546514,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis01.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,1,3184075494390970209,9147161066225580108,Wfinal,1.0,500,1.2569355589729687,500,False,True,2.2109415850546514,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis01.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,2,6337936886056088,9019669384804417704,W0,0.0,0,-0.3370804368907918,500,False,True,2.1533944783525927,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis02.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,2,6337936886056088,9019669384804417704,W25,0.25,125,1.493787494214331,500,False,True,2.1533944783525927,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis02.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,2,6337936886056088,9019669384804417704,W50,0.5,250,1.3820325079557076,500,False,True,2.1533944783525927,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis02.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,2,6337936886056088,9019669384804417704,W75,0.75,375,-2.0748693370482925,500,False,True,2.1533944783525927,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis02.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,Carrier-v0,biped,2,6337936886056088,9019669384804417704,Wfinal,1.0,500,0.9408033988407312,500,False,True,2.1533944783525927,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis02.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,0,4709125304908105630,1244304497912131803,W0,0.0,0,-0.47416289474756845,500,False,True,2.241169694088076,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis00.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,0,4709125304908105630,1244304497912131803,W25,0.25,125,-2.1296094155718537,500,False,True,2.241169694088076,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis00.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,0,4709125304908105630,1244304497912131803,W50,0.5,250,0.9953230335297472,500,False,True,2.241169694088076,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis00.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,0,4709125304908105630,1244304497912131803,W75,0.75,375,0.42127344092243,500,False,True,2.241169694088076,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis00.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,0,4709125304908105630,1244304497912131803,Wfinal,1.0,500,-0.5204996469933311,500,False,True,2.241169694088076,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis00.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,1,6789895730674132307,2935584579999248951,W0,0.0,0,-0.4673900524404726,500,False,True,1.0938732322941775,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis01.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,1,6789895730674132307,2935584579999248951,W25,0.25,125,-2.481569930293934,500,False,True,1.0938732322941775,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis01.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,1,6789895730674132307,2935584579999248951,W50,0.5,250,-0.30044582804635855,500,False,True,1.0938732322941775,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis01.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,1,6789895730674132307,2935584579999248951,W75,0.75,375,-0.3689547470675515,500,False,True,1.0938732322941775,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis01.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,1,6789895730674132307,2935584579999248951,Wfinal,1.0,500,-0.28184021728604014,500,False,True,1.0938732322941775,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis01.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,2,2298876442789069326,7237655472595637189,W0,0.0,0,-0.3131514277410191,500,False,True,0.3546420113352987,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis02.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,2,2298876442789069326,7237655472595637189,W25,0.25,125,-0.5560888663681827,500,False,True,0.3546420113352987,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis02.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,2,2298876442789069326,7237655472595637189,W50,0.5,250,-0.6498035256819503,500,False,True,0.3546420113352987,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis02.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,2,2298876442789069326,7237655472595637189,W75,0.75,375,-0.3118860102951264,500,False,True,0.3546420113352987,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis02.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,Carrier-v0,biped,2,2298876442789069326,7237655472595637189,Wfinal,1.0,500,-0.41262636850965356,500,False,True,0.3546420113352987,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis02.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,0,6875887065855152501,8328361779180904825,W0,0.0,0,-0.3456248508631544,500,False,True,1.1508549553526692,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis00.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,0,6875887065855152501,8328361779180904825,W25,0.25,125,-0.17765872956131917,500,False,True,1.1508549553526692,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis00.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,0,6875887065855152501,8328361779180904825,W50,0.5,250,-0.32819731510572425,500,False,True,1.1508549553526692,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis00.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,0,6875887065855152501,8328361779180904825,W75,0.75,375,-0.3135914365980845,500,False,True,1.1508549553526692,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis00.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,0,6875887065855152501,8328361779180904825,Wfinal,1.0,500,-0.3135914365980845,500,False,True,1.1508549553526692,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis00.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,1,2344851983452959862,6171704884853545157,W0,0.0,0,-0.31586232091178174,500,False,True,-0.12896316001633865,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis01.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,1,2344851983452959862,6171704884853545157,W25,0.25,125,-0.15346118029934733,500,False,True,-0.12896316001633865,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis01.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,1,2344851983452959862,6171704884853545157,W50,0.5,250,-0.38619410962343803,500,False,True,-0.12896316001633865,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis01.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,1,2344851983452959862,6171704884853545157,W75,0.75,375,-0.9400007315333307,500,False,True,-0.12896316001633865,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis01.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,1,2344851983452959862,6171704884853545157,Wfinal,1.0,500,-0.3101570882053819,500,False,True,-0.12896316001633865,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis01.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,2,3189270387817152734,2268335290108042879,W0,0.0,0,-0.4527082325978714,500,False,True,1.2682094923922458,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis02.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,Carrier-v0,biped,2,3189270387817152734,2268335290108042879,W25,0.25,125,0.7141802417399,500,False,True,1.2682094923922458,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis02.npz
