run_id,source_run,config_digest,genome_sha256,training_seed,analysis_index,environment_seed,controller_seed,task,morphology,controller,hidden_sizes,episode_length,trace_path
walker__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_007,187d9917a60541b0544ad0eeb63e2c1cb930aa9b282d4de77adc5b90ded411d1,4b0c69aa068e0cf25eb659923649590b49505991967bc54d5e7b2464a255caf5,7,2,7655123995385766933,8050610523573754527,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train007_analysis02.npz
walker__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_008,aac83c4201c750fc99272cd1db3ed1909dde41ff44c4c142259acfc5f8e0aee0,8b336ec6134dab5c8c196a8644a5a2b5c895c203c85103162ddbe5d8361ae4dd,8,0,4480449054597749916,4714160801966532834,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train008_analysis00.npz
walker__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_008,aac83c4201c750fc99272cd1db3ed1909dde41ff44c4c142259acfc5f8e0aee0,8b336ec6134dab5c8c196a8644a5a2b5c895c203c85103162ddbe5d8361ae4dd,8,1,8169066096088904802,2410012360361453569,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train008_analysis01.npz
walker__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_008,aac83c4201c750fc99272cd1db3ed1909dde41ff44c4c142259acfc5f8e0aee0,8b336ec6134dab5c8c196a8644a5a2b5c895c203c85103162ddbe5d8361ae4dd,8,2,1688151127694054410,5098444150450504360,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train008_analysis02.npz
walker__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_009,a4ead1617d7d8d40bcbf3b43a09b7ab2032776df39b543c89d9f53bd20aedd2b,b077b2c9460524bcea7470caf2839274e881ca94901aaac84022d4938b05ca85,9,0,8469251633518957484,5579477484601834272,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train009_analysis00.npz
walker__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_009,a4ead1617d7d8d40bcbf3b43a09b7ab2032776df39b543c89d9f53bd20aedd2b,b077b2c9460524bcea7470caf2839274e881ca94901aaac84022d4938b05ca85,9,1,5415548583552718452,3538497439875268043,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train009_analysis01.npz
walker__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/walker/biped/nchl/seed_009,a4ead1617d7d8d40bcbf3b43a09b7ab2032776df39b543c89d9f53bd20aedd2b,b077b2c9460524bcea7470caf2839274e881ca94901aaac84022d4938b05ca85,9,2,6075971192560964690,5235945277139461518,Walker-v0,biped,nchl,"(40,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Walker-v0_biped_nchl_train009_analysis02.npz
carrier__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_000,7481dfaf521a1080c442ee4538ecacd6db02caa97888d55b278d95afbd10ba4d,e267f85c16974bb5f6983abbde1db1ab2fd9e856a3fc406457e4995b3727d7c1,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train000_analysis00.npz
carrier__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_000,7481dfaf521a1080c442ee4538ecacd6db02caa97888d55b278d95afbd10ba4d,e267f85c16974bb5f6983abbde1db1ab2fd9e856a3fc406457e4995b3727d7c1,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train000_analysis01.npz
carrier__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_000,7481dfaf521a1080c442ee4538ecacd6db02caa97888d55b278d95afbd10ba4d,e267f85c16974bb5f6983abbde1db1ab2fd9e856a3fc406457e4995b3727d7c1,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train000_analysis02.npz
carrier__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_001,7a24d056f998b3e3eb1c4e16b634d1c3cc1b5039b4262ce34cc21dafe29f2bf5,03fff3811609f93c125ba7a3ac43dddc95b3397ca4a91e0c51c32eeba18517a4,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train001_analysis00.npz
carrier__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_001,7a24d056f998b3e3eb1c4e16b634d1c3cc1b5039b4262ce34cc21dafe29f2bf5,03fff3811609f93c125ba7a3ac43dddc95b3397ca4a91e0c51c32eeba18517a4,1,1,3184075494390970209,9147161066225580108,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train001_analysis01.npz
carrier__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_001,7a24d056f998b3e3eb1c4e16b634d1c3cc1b5039b4262ce34cc21dafe29f2bf5,03fff3811609f93c125ba7a3ac43dddc95b3397ca4a91e0c51c32eeba18517a4,1,2,6337936886056088,9019669384804417704,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train001_analysis02.npz
carrier__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_002,36643fca2368b4b41d31f141557806455a8ac8e36ac34f5ede9bfa68408f3a3a,ba35af13e459cf39e3e59f47609563bfaceea24992e50f501c8b5d08a5c4d428,2,0,4709125304908105630,1244304497912131803,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train002_analysis00.npz
carrier__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_002,36643fca2368b4b41d31f141557806455a8ac8e36ac34f5ede9bfa68408f3a3a,ba35af13e459cf39e3e59f47609563bfaceea24992e50f501c8b5d08a5c4d428,2,1,6789895730674132307,2935584579999248951,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train002_analysis01.npz
carrier__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_002,36643fca2368b4b41d31f141557806455a8ac8e36ac34f5ede9bfa68408f3a3a,ba35af13e459cf39e3e59f47609563bfaceea24992e50f501c8b5d08a5c4d428,2,2,2298876442789069326,7237655472595637189,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train002_analysis02.npz
carrier__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_003,d6b98b2a57ece69936d50e94ad53bd58a768503647d0f25a5373728a475110d6,2cae28c603e02c342647f54b0a36808c21699246e11e3912bf1dbd56e73b9ce5,3,0,6875887065855152501,8328361779180904825,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train003_analysis00.npz
carrier__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_003,d6b98b2a57ece69936d50e94ad53bd58a768503647d0f25a5373728a475110d6,2cae28c603e02c342647f54b0a36808c21699246e11e3912bf1dbd56e73b9ce5,3,1,2344851983452959862,6171704884853545157,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train003_analysis01.npz
carrier__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_003,d6b98b2a57ece69936d50e94ad53bd58a768503647d0f25a5373728a475110d6,2cae28c603e02c342647f54b0a36808c21699246e11e3912bf1dbd56e73b9ce5,3,2,3189270387817152734,2268335290108042879,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train003_analysis02.npz
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,12f1969873bc41f9a2e2af83326f5738e18913fa2851161eec7a0caadd3afa40,4,0,4675618027918977294,6264005447694142635,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train004_analysis00.npz
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,12f1969873bc41f9a2e2af83326f5738e18913fa2851161eec7a0caadd3afa40,4,1,1776748932738538903,3330744174114140836,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train004_analysis01.npz
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,12f1969873bc41f9a2e2af83326f5738e18913fa2851161eec7a0caadd3afa40,4,2,1844154726293175647,4425154243183907800,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train004_analysis02.npz
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,607bddf6cfcc925a09986d871c6a9ec076610145a1d468b73a6eae5abae65df9,5,0,6537336262564968459,5568806234066008283,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train005_analysis00.npz
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,607bddf6cfcc925a09986d871c6a9ec076610145a1d468b73a6eae5abae65df9,5,1,7847246716821455116,5175985587420486963,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train005_analysis01.npz
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,607bddf6cfcc925a09986d871c6a9ec076610145a1d468b73a6eae5abae65df9,5,2,8874890859321386193,4629262467755900572,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train005_analysis02.npz
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,a11123f43ac875499a625abb0042b89cc3be099c298ffde03d9578a1c8d340ed,6,0,4697810511805331226,1837341966890607914,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train006_analysis00.npz
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,a11123f43ac875499a625abb0042b89cc3be099c298ffde03d9578a1c8d340ed,6,1,212357942801270703,7001556810303355477,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train006_analysis01.npz
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,a11123f43ac875499a625abb0042b89cc3be099c298ffde03d9578a1c8d340ed,6,2,9197516287707139064,7789448062882196537,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train006_analysis02.npz
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,0,7273538705011962834,3327181185902024434,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train007_analysis00.npz
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,1,219581318861383269,6126904072154767176,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train007_analysis01.npz
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,2,7655123995385766933,8050610523573754527,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train007_analysis02.npz
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train008_analysis00.npz
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train008_analysis01.npz
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train008_analysis02.npz
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train009_analysis00.npz
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train009_analysis01.npz
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_static_train009_analysis02.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis00.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis01.npz
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train000_analysis02.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis00.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,1,3184075494390970209,9147161066225580108,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis01.npz
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,2,6337936886056088,9019669384804417704,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train001_analysis02.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,0,4709125304908105630,1244304497912131803,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis00.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,1,6789895730674132307,2935584579999248951,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis01.npz
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,5f8022e16235e323465151070d754b0eb110031823a3d789ee06bb90d58cb1de,2,2,2298876442789069326,7237655472595637189,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train002_analysis02.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,0,6875887065855152501,8328361779180904825,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis00.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,1,2344851983452959862,6171704884853545157,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis01.npz
carrier__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_003,dd90ace3a112904155ff3289426075ff7c4eea3913621e63d1815172815cf404,651bde1ffc06829ffd3cc6c9bb2d18faa214f12a2eefb4fa1ee32d316932989a,3,2,3189270387817152734,2268335290108042879,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train003_analysis02.npz
carrier__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_004,02a112f7f3c173167135d33f72892b6d09a8a7130df309d7adfad5707dc12442,29d73f1e8559af4ac1a132110f6533549805c422fee605ee2afbec77c612355a,4,0,4675618027918977294,6264005447694142635,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train004_analysis00.npz
carrier__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_004,02a112f7f3c173167135d33f72892b6d09a8a7130df309d7adfad5707dc12442,29d73f1e8559af4ac1a132110f6533549805c422fee605ee2afbec77c612355a,4,1,1776748932738538903,3330744174114140836,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train004_analysis01.npz
carrier__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_004,02a112f7f3c173167135d33f72892b6d09a8a7130df309d7adfad5707dc12442,29d73f1e8559af4ac1a132110f6533549805c422fee605ee2afbec77c612355a,4,2,1844154726293175647,4425154243183907800,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train004_analysis02.npz
carrier__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_005,59576d974c40b5d6b64196be05d1cbb1da4280930f2f42a519aee7be5e9074e3,0680c604b12c78632dccecc9209649a3a7dced147bfcb9ba197dae4d141d960f,5,0,6537336262564968459,5568806234066008283,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train005_analysis00.npz
carrier__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_005,59576d974c40b5d6b64196be05d1cbb1da4280930f2f42a519aee7be5e9074e3,0680c604b12c78632dccecc9209649a3a7dced147bfcb9ba197dae4d141d960f,5,1,7847246716821455116,5175985587420486963,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train005_analysis01.npz
